pid_l,pid_r
715150120150024,701270920150010
801252920160174,701010520160281
807131920180003,701291720180242
807131920180003,807131920180037
711034920190491,803050520190121
711071120174835,401476920170069
711071120182277,403332720180039
711080520172863,807133720170050
711071120192652,403291920190109
711070520190024,813090720190062
711054720160158,823090520160166
711080920160396,715020920160222
117031220160027,115035720160057
117153520210130,115031520210067
217052520210041,217052520210063
113090520170101,101151520170465
113154320170153,111010220170519
816111620160059,709171520160470
816020920170225,713014520170610
816072120150101,701170320150554
816031520160086,815092820160442
709150520170383,709150520170310
709050520210083,221113520210049
111030520210085,101541920210335
115010920200138,211092320200049
115072320200056,107152520200110
115132320200085,103032120200304
209010320170181,401516120170057
401412120180188,709050920180193
817050120180028,817011120180200
717051520160013,701371920160610
717051120150017,701252320150070
403191520200042,403190920200005
815650320200190,815650320200032
815153520200077,809080520200008
815014120180860,817010120180095
701151120170091,815072920170035
815150320210178,819121220210182
815111120170176,815092320170008
815091120190166,715011320190119
815014120190702,809032520190250
501011320220094,509111520220063
501120720220168,817151720220076
501120520220237,409090320220047
501130720220084,717011320220152
501131020220151,605071520220136
501051320220079,819091720220042
501012120220141,709051120220103
705070720160124,717050120160282
605013920210304,511014720210293
605170720210017,815050720210069
701011920150246,701011920150271
606330720150056,713070220150148
403234920220043,101392520220039
605014320180247,511082120180030
605191920180003,405135720180006
509123520150212,807072920150206
511011720150068,705011720150116
511010120170256,705080120170045
813211120200314,805190120200066
813041320170181,811074520170037
511050220180052,701250720180489
813172120200133,711034320200320
711080720180466,813112620180210
715030120220263,705070120220200
715021720160118,823011520150170
715090220170344,816072320170302
715090220170344,701393720171318
711054020200804,815091320200266
711080520172801,711080920170046
711071120190837,113150320190067
711070920150891,809111720150059
813171120160053,711034720160403
813112420160055,713172320160209
813051520180161,823012920180209
813110120190090,605310120190036
101451720200008,205010920200093
405170320180015,709010520180049
501051320180036,411091720180066
705040520170042,511031520170323
705060720170159,711070720171833
705080320200088,705080320200050
605240720160408,509111920160150
715072520220008,709111520220004
711080520173190,715151920170320
711030120160839,805052320160234
711030120150945,805071720150132
819122120190053,819111320190278
107092320180139,107092320180140
411011320170248,711071120175191
411032720220009,713104920220009
411030720160087,711011120160311
411092520170073,503010920170078
701030320160047,809093320160126
807113720160041,805111120160265
815651120180225,815650520180190
807011920200318,811092720200052
401470320190024,709091720190134
701171920160241,104090720160278
701391320180209,809132520180086
821040920180203,805172320180342
821051120180066,819093020180417
403316920210002,217050320210001
403354720190181,405173720190060
403295920180036,711071120182533
403310720180089,711070920180474
403010320210419,701353720210306
407071920160120,601110120160247
605320920190260,505091320190113
605252120190100,707070120190263
713131720190124,807132020190128
713012720170561,605320820170028
713070320160037,607190920160098
713172120190244,711090220190043
713012320183398,713012720180816
713012320183398,401332920180124
805210120200071,813070320200104
805071320170152,803070320170283
805071920160118,809093320160065
816021320160114,816021320160155
401332920170144,713013720170601
411073120160045,607011120160142
701111520190050,701111520140154
401434720190043,717120120190395
709031520190031,701272720190215
103143720200074,221190320200036
103030720200028,103052320200044
103116720200055,403111720200047
103052320200044,107113920200047
103052320200044,103030720200028
103230320200027,403010820200066
807072920150206,509123520150212
807133920190187,711071120192529
807133720190117,711081120190817
807151520150151,711034520150528
807133520170164,807133520170104
807011520160019,715021120160019
807150720200104,713012320202313
807112920170119,823111520170028
807070520200232,803220120200504
807092520170346,701391520170583
809112320190154,809112320190221
807132020200236,803131120200262
707011320160067,819151120160121
707080720180115,711100520180105
707121020180146,819030720180108
821090720210297,715012520210194
503090520170385,701292920170030
803050920190189,805090620190091
803192320150165,801153920150127
503150920220061,701351120220071
503090720220041,715110320220049
503090120220041,409132720220038
503212920220025,713151520220129
503210920220060,103052720220213
503250320220088,807131520220064
401014820160393,101053520160193
101080920190111,106080120190058
401515320150108,701171320150184
807171920200065,401414120200040
817071720190231,701391120190127
817112120170373,809052520170141
817090920180183,715011720180183
817152020210098,823141220210141
817110520170109,711053720171444
817031720180269,817031720180167
817091520210076,803111120210075
817160120180118,711054020180963
817070920170285,801031120170050
817112120170336,711072120171467
817030420150039,701393720150120
701190720150009,707120720150068
701392720150022,809030320150012
701151920180097,711040920180009
701352320220106,103171520220082
701250320200514,113010320200267
701230420210334,401439320210119
807134720180372,807134720180364
807133320150020,701402020150179
104075520210027,501120920210074
107091320200098,117130320200085
107113320200081,401532720200141
821070320160026,701171920160733
821032520180236,819081920180346
821011320180159,707120720180230
821091320180206,821091320180170
103172320200025,107091720200018
221090320220030,101234920220274
221170920220131,101313320220056
221011520220058,101530120220112
221090920220050,809082720220084
221090920220050,511010720220121
221033520220098,805051320220099
221074920220089,221074920220090
221011720200083,403111720200047
101232320210155,401515920210079
815151120150224,823071920150079
815133220200163,807074720200123
815110720180262,813010820180361
605172320150153,511050520150001
605011520170084,701270120170229
605013320170228,503153720170172
605013120190142,403235520190116
509051720170066,819061520170085
509123520190155,711071120192477
509050320170045,603171320170094
509123520160285,711072120161032
403013520200034,403172120200036
403370520210184,709112320210296
407092120160120,405153920160055
407071320180029,503070920180104
713013920160287,503112320160159
713171520160050,211116520160116
713131120160329,809132920160097
407032520160230,505130120160016
821040320180193,816072320170099
801252920170059,815110720170279
801050520200017,403010820200066
816120120200129,813112320200050
811092120180157,823131320180165
811073120160037,807094120160054
109093120150066,809091720150230
109063520150150,813191720150037
101110120220153,717090320220038
101011520220070,104054920220054
101172520220071,713013720220301
101433920220100,215151520220066
101433920220100,405121320220084
101433920220100,405121320220085
101332520220125,819150820220123
101431520200281,607032020200191
101082120220559,107233720220070
101082120220559,713050120220179
605191120220047,701131520220047
401192920190064,401194920190190
711034720160723,711030120161494
607190320200028,607190320210089
803152720210157,816070420210351
803112320220079,101250320220162
803132120180038,711053720180733
803112120160068,711070920161026
803111320160201,711091020160120
